french_sentence,topic
C'est une atteinte grave à ma dignité,HR_COMPLAINT
Je me sens saboté par mes collègues,HR_COMPLAINT
On m'a hurlé dessus devant tout le monde,HR_COMPLAINT
Je vais demander une rupture conventionnelle,HR_COMPLAINT
Ma fiche de poste n'est pas respectée,HR_COMPLAINT
Je suis victime de reproches injustifiés,HR_COMPLAINT
Je vais me mettre en arrêt pour me protéger,HR_COMPLAINT
C'est un manque de respect total,HR_COMPLAINT
On me retire mes accès sans prévenir,HR_COMPLAINT
Je vais faire un signalement pour comportement déplacé,HR_COMPLAINT
C'est une ambiance qui me rend malade,HR_COMPLAINT
On m'ignore volontairement pendant les réunions,HR_COMPLAINT
Je vais porter plainte pour diffamation,HR_COMPLAINT
C'est un chantage au licenciement,HR_COMPLAINT
Je ne peux plus rester dans cette équipe,HR_COMPLAINT
On me demande de faire des choses immorales,HR_COMPLAINT
On vient de recevoir un excellent CV,HR_HIRING
Il faut qu'on publie l'offre d'emploi,HR_HIRING
L'entretien technique s'est super bien passé,HR_HIRING
On doit valider le montant du salaire,HR_HIRING
Il faut qu'on trouve un nouveau stagiaire,HR_HIRING
On a une promesse d'embauche à envoyer,HR_HIRING
Le profil du candidat est très intéressant,HR_HIRING
Il faut qu'on prépare l'onboarding,HR_HIRING
On cherche quelqu'un avec beaucoup d'expérience,HR_HIRING
Est-ce que tu as vérifié les références ?,HR_HIRING
On a reçu énormément de candidatures,HR_HIRING
Il faut qu'on planifie le deuxième entretien,HR_HIRING
Le candidat demande beaucoup de télétravail,HR_HIRING
On doit définir la fiche de poste,HR_HIRING
L'annonce est en ligne sur LinkedIn,HR_HIRING
Il faut qu'on signe le contrat de travail,HR_HIRING
On cherche un profil de développeur senior,HR_HIRING
Le package inclut une prime de cooptation,HR_HIRING
Il a fait un super test technique,HR_HIRING
On doit envoyer une réponse négative,HR_HIRING
Le candidat a refusé notre proposition,HR_HIRING
Il faut qu'on accélère le recrutement,HR_HIRING
Le poste est à pourvoir immédiatement,HR_HIRING
Il faut qu'on trie les dossiers reçus,HR_HIRING
On a un nouveau collaborateur qui arrive,HR_HIRING
Vérifie si la période d'essai est notée,HR_HIRING
On cherche une personne qui parle anglais,HR_HIRING
Il faut qu'on mette à jour notre grille salariale,HR_HIRING
On va poster l'offre sur Indeed,HR_HIRING
Je ne pense qu'à toi mon amour,LOVE
J'ai hâte de te retrouver ce soir mon cœur,LOVE
Tu es la personne la plus importante de ma vie,LOVE
Je t'envoie plein de bisous ma chérie,LOVE
Tu me manques tellement mon ange,LOVE
Je suis fou de toi ma belle,LOVE
Vivement qu'on soit ensemble en vacances,LOVE
Tu es mon petit rayon de soleil,LOVE
J'ai passé une nuit merveilleuse avec toi,LOVE
Je t'adore mon trésor,LOVE
Tu es vraiment magnifique aujourd'hui,LOVE
Je suis tellement heureux avec toi,LOVE
J'ai hâte de notre rendez-vous,LOVE
Tu es dans mes pensées chaque seconde,LOVE
Je t'envoie tout mon amour,LOVE
Tu me rends meilleur chaque jour,LOVE
Je t'aime fort mon bébé,LOVE
Je t'embrasse partout,LOVE
Tu es ma priorité absolue,LOVE
Est-ce que tu as passé un bon week-end ?,MISC
Il fait vraiment un temps de chien,MISC
Je suis désolé je vais avoir du retard,MISC
Est-ce que tu veux aller manger un morceau ?,MISC
N'oublie pas de prendre les clés,MISC
Il faut qu'on achète du café,MISC
Le train a encore été supprimé,MISC
Est-ce que tu as vu mes lunettes ?,MISC
Est-ce que tu as besoin de quelque chose ?,MISC
Je suis coincé dans les bouchons,MISC
On se voit à quelle heure ?,MISC
Il faut que je passe à la poste,MISC
Est-ce que tu as fini de lire ce livre ?,MISC
Je t'appelle dès que je suis libre,MISC
Il pleut des cordes ce matin,MISC
Pense à éteindre la lumière en partant,MISC
Je ne trouve pas mon chargeur,MISC
Est-ce que tu as reçu mon message ?,MISC
Il y a trop de bruit dans ce bureau,MISC
Je vais prendre un thé,MISC
Est-ce que tu as vu les dernières infos ?,MISC
Il faut qu'on range le garage,MISC
Je suis vraiment fatigué aujourd'hui,MISC
Est-ce que tu as une pièce de monnaie ?,MISC
Il faut qu'on se dépêche,MISC
Passe une excellente journée,MISC
On se tient au courant,MISC
Je t'appelle parce que je suis un peu inquiet de ne pas voir apparaître sur mon appli le dernier virement,BANKING
C'est vraiment n'importe quoi je me suis fait facturer 15 balles parce que j'étais légèrement en découvert,BANKING
Est-ce que tu pourrais m'envoyer par mail ou par Slack une photo bien lisible de ton RIB,BANKING
Je suis bloqué à la caisse du supermarché avec tous mes sacs parce que j'ai apparemment dépassé mon plafond,BANKING
Regarde dès que tu as deux minutes si l'argent est bien arrivé pour mettre à jour ton solde,BANKING
J'ai dû passer trente minutes au téléphone avec le service client pour qu'ils acceptent enfin de faire l'opposition,BANKING
Je ne comprends pas pourquoi le terminal de paiement refuse systématiquement le code de ma carte bleue,BANKING
Ça fait trois jours que je fouille tous les tiroirs de la maison mais je ne retrouve pas mon chéquier,BANKING
Il faut absolument qu'on compare les tickets de carte avec ce qui est affiché sur ton relevé,BANKING
Je viens de me rendre compte que j'ai fait une énorme boulette en tapant le nom du bénéficiaire,BANKING
Tu sais si la boulangerie en bas accepte les petits montants avec le paiement sans-contact,BANKING
Je vais préparer tous les documents nécessaires pour prouver mon adresse auprès de la banque,BANKING
Je pense que je vais placer une partie de ma prime sur un compte bloqué type livret,BANKING
Le conseiller m'avait promis la gratuité mais je vois que je paie quand même des agios,BANKING
Je n'arrive pas à me souvenir du prénom de la personne qui s'occupe de nous en tant que conseiller,BANKING
J'ai reçu une notification de connexion suspecte et j'ai peur qu'un tiers utilise mon compte courant,BANKING
J'ai eu un moment de panique quand j'ai vu que l'automate avait aspiré et gardé ma carte,BANKING
Le système me demande de renouveler tous les six mois le mot de passe de mon espace client,BANKING
Vérifie sur le compte joint si tu connais ce magasin car je ne reconnais pas ce libellé,BANKING
Attends je regarde mon téléphone pour voir si j'ai reçu le code de validation de la transaction,BANKING
Dès que j'aurai un peu de côté je compte bien alimenter sérieusement mon PEL,BANKING
La puce doit être rayée ou abîmée parce que le lecteur m'affiche tout le temps carte muette,BANKING
Le commerçant m'a dit qu'il ne prenait plus les paiements de plus de vingt euros par chèque,BANKING
Il faut que j'appelle le service technique pour comprendre pourquoi ils ont bloqué mon virement,BANKING
Fais bien attention quand tu insères la carte à ne pas abîmer la petite puce,BANKING
On va avoir pas mal de frais ce mois-ci donc je vais demander une extension de mon découvert,BANKING
Sur la nouvelle version de l'application mobile je ne trouve plus le bouton pour le virement instantané,BANKING
J'ai reçu un message bizarre me disant que mon compte était bloqué mais c'est sûrement une alerte SMS,BANKING
Le virement de l'entreprise a pris du retard mais normalement tu devrais avoir reçu ton salaire,BANKING
Si le service client ne fait pas un geste commercial je vais finir par fermer ce compte,BANKING
Je te laisse regarder dans la pile de papiers sur le bureau si tu trouves la dernière facture,ACCOUNTING
Le commissaire aux comptes arrive lundi donc il faut qu'on termine en urgence le bilan,ACCOUNTING
Vérifie bien sur chaque ligne du tableau si on n'a pas fait une erreur de calcul sur la TVA,ACCOUNTING
On a passé toute la matinée à essayer de comprendre pourquoi ça ne collait pas dans le grand livre,ACCOUNTING
C'est la panique pour la clôture car je ne remets pas la main sur cette satanée note de frais,ACCOUNTING
Le cabinet comptable nous a envoyé un mail pour dire qu'ils allaient finaliser la liasse fiscale,ACCOUNTING
On doit calculer la dépréciation du matériel et mettre à jour le tableau de l'amortissement,ACCOUNTING
Prends le temps de pointer chaque opération pour voir si le montant est juste dans le journal des achats,ACCOUNTING
C'est un travail de fourmi mais on n'a pas le choix il faut terminer le lettrage,ACCOUNTING
Je me demande si ce n'est pas une erreur de saisie qui explique ce gros écart,ACCOUNTING
Toute l'équipe administrative est mobilisée cette semaine pour préparer la clôture,ACCOUNTING
Regarde dans le fichier Excel si tu vois le récapitulatif mensuel du P&L,ACCOUNTING
On a reçu une demande de pièces complémentaires de la part du commissaire aux comptes,ACCOUNTING
Je vais vérifier si le numéro de compte utilisé est bien conforme au plan comptable,ACCOUNTING
Il semblerait qu'on ait fait une petite confusion et une grosse erreur d'imputation,ACCOUNTING
N'oublie pas qu'on doit mettre de l'argent de côté ce mois-ci pour provisionner les charges,ACCOUNTING
Le directeur financier veut un rapport détaillé pour comprendre l'évolution de notre EBITDA,ACCOUNTING
Il faut qu'on appelle tous les prestataires pour essayer de récupérer les reçus,ACCOUNTING
Je crois qu'on a compté deux fois la même machine dans le registre des immobilisations,ACCOUNTING
C'est bizarre parce que le montant ne correspond pas du tout au solde du compte fournisseur,ACCOUNTING
Je vais envoyer un coursier pour porter les documents originaux chez l'expert-comptable,ACCOUNTING
On va devoir passer une écriture de régularisation pour expliquer cet écart de trésorerie,ACCOUNTING
Il faut qu'on demande au fiscaliste de nous aider à calculer le montant de l'IS,ACCOUNTING
Range bien tous les dossiers dans l'armoire pour qu'on puisse retrouver les pièces justificatives,ACCOUNTING
On ne peut pas valider les comptes tant qu'on n'a pas passé cette dernière écriture,ACCOUNTING
On doit préparer une salle isolée pour que les inspecteurs puissent faire l'audit,ACCOUNTING
On va avoir besoin de beaucoup de serveurs pour pouvoir stocker et archiver les données,ACCOUNTING
On est tous très soulagés de voir que malgré les investissements le résultat net est positif,ACCOUNTING
Le document est prêt mais on ne peut pas l'envoyer car il manque la signature,ACCOUNTING
On va prendre la journée de demain pour faire ensemble une petite révision des comptes,ACCOUNTING
Je suis passé voir les juristes pour être certain qu'on a bien inclus la clause de sortie,BUSINESS
On risque de rater nos objectifs si on n'accélère pas un peu sur le closing,BUSINESS
Il faut que je prépare un argumentaire solide car le client veut renégocier la marge,BUSINESS
Dès que j'ai le feu vert j'envoie le document final pour la signature,BUSINESS
Vérifie avec le service commercial si le prospect a bien renvoyé le NDA,BUSINESS
On attend la réponse définitive pour savoir si on a remporté l'appel d'offre,BUSINESS
On a pas mal de rendez-vous prévus ce qui devrait bien remplir notre pipeline,BUSINESS
C'est une étape cruciale pour l'entreprise donc on mise tout sur cette négociation,BUSINESS
On doit s'aligner sur les prix du marché si on veut battre la concurrence,BUSINESS
Regarde si on a bien intégré toutes les options demandées dans le devis,BUSINESS
C'est un accord stratégique de long terme donc on doit signer ce partenariat,BUSINESS
Les analystes disent qu'il y a un fort potentiel de croissance sur ce marché,BUSINESS
Si tu as besoin d'une validation hiérarchique demande au directeur commercial,BUSINESS
On a de très bons retours donc on espère augmenter le chiffre d'affaires,BUSINESS
Avant de lancer la production il faut que l'équipe valide la stratégie de vente,BUSINESS
Le marketing travaille d'arrache-pied pour nous sortir une nouvelle offre,BUSINESS
On a sabré le champagne parce qu'on a eu un retour positif du gros client,BUSINESS
C'est un document de 50 pages qui contient tout notre business plan,BUSINESS
On va organiser une réunion pour faire le point sur l'avancement du deal,BUSINESS
Le client hésite encore un peu donc on va lui proposer une remise,BUSINESS
En cas de litige c'est lui qu'il faut voir car c'est le responsable du compte,BUSINESS
Il faut qu'on dépose un brevet pour protéger notre propriété intellectuelle,BUSINESS
On a lancé une promotion flash pour essayer de booster le panier moyen,BUSINESS
Y'a une erreur sur les quantités affichées dans le bon de commande,BUSINESS
Pense à bien faire relire par les avocats nos conditions générales,BUSINESS
On va embaucher un cabinet externe pour faire une étude sur le marché,BUSINESS
Si on change le design du site on pourra peut-être améliorer notre conversion,BUSINESS
Je te laisse terminer la mise en page pour qu'on puisse présenter le deck,BUSINESS
On cherche une nouvelle idée pour trouver un meilleur argument commercial,BUSINESS
C'est un secteur très porteur donc on doit viser une forte marge,BUSINESS
Fais vraiment attention quand tu reçois un mail d'EDF parce qu'il y a une grosse campagne de phishing,CYBER
J'ai reçu une alerte sur mon tableau de bord disant que quelqu'un cherchait à forcer mon mot de passe,CYBER
On a dû isoler le poste de la secrétaire car l'antivirus a détecté un nouveau malware,CYBER
Il faut absolument que l'équipe technique vérifie si on a bien mis à jour le firewall,CYBER
Pour protéger tes données personnelles je te conseille vivement d'activer la double authentification,CYBER
Le site est complètement inaccessible depuis dix minutes à cause d'une attaque DDoS,CYBER
Le dernier rapport de sécurité indique que notre serveur web présente une petite vulnérabilité,CYBER
Ne clique surtout pas sur ce lien qui circule sur WhatsApp car il me semble très suspect,CYBER
On a un message d'erreur qui s'affiche à cause d'un problème de certificat de sécurité,CYBER
Les experts ont découvert qu'il y avait une porte dérobée et une faille critique,CYBER
Par mesure de précaution on demande à tout le monde de renouveler son code d'accès,CYBER
On va faire appel à une société externe pour lancer un grand audit de sécurité,CYBER
On a reçu un rapport disant que ta base de données personnelle a été compromis,CYBER
Pour éviter qu'on puisse lire tes messages il faut qu'on renforce le chiffrement,CYBER
