french_sentence,topic
Le kubelet renvoie une erreur OOMKilled après la mise à jour.,INFRA
Une attaque volumétrique bombarde le serveur impact critique.,CYBER
L'acheteur fait un scandale car le service est nul.,BUSINESS
Le trafic illégitime cible le load balancer c'est massif.,CYBER
Le client gueule au téléphone il faut l'appeler d'urgence.,BUSINESS
Un flood SYN cible le load balancer c'est massif.,CYBER
Le client VIP est furieux à cause du retard.,BUSINESS
Le client VIP refuse de payer sur le dossier en cours.,BUSINESS
L'acheteur demande un remboursement c'est inadmissible.,BUSINESS
Une attaque volumétrique provocant un black-out trafic sortant bloqué.,CYBER
Le namespace renvoie une erreur OOMKilled logs inaccessibles.,INFRA
Un flood SYN fait tomber le site c'est massif.,CYBER
Une attaque DDoS a submergé le firewall depuis des IP chinoises.,CYBER
Le conteneur doit être redémarré(e) problème de ressources.,INFRA
Un flood UDP provocant un black-out c'est massif.,CYBER
Dac.,MISC
Le directeur demande un remboursement suite à la panne.,BUSINESS
Le démon a crashé problème de ressources.,INFRA
Le prospect est très mécontent c'est inadmissible.,BUSINESS
Le directeur gueule au téléphone à cause du retard.,BUSINESS
Le conteneur doit être redémarré(e) logs inaccessibles.,INFRA
Le prospect menace de partir c'est inadmissible.,BUSINESS
Le prospect est hors de lui et il part à la concurrence.,BUSINESS
Le directeur est très mécontent et il part à la concurrence.,BUSINESS
Le pod a crashé vérifie le fichier yaml.,INFRA
Le conteneur est corrompu(e) vérifie le fichier yaml.,INFRA
Une attaque DDoS cible le load balancer sur l'IP publique.,CYBER
Le démon a fait un kernel panic après la mise à jour.,INFRA
L'image Docker renvoie une erreur OOMKilled vérifie le fichier yaml.,INFRA
Un flood UDP est détecté(e) par l'anti-DDoS mitigation en cours.,CYBER
Le grand compte veut résilier son contrat suite à la panne.,BUSINESS
L'image Docker ne monte pas le volume erreur de config.,INFRA
Le grand compte refuse de payer sur le dossier en cours.,BUSINESS
L'acheteur est hors de lui il faut l'appeler d'urgence.,BUSINESS
Le botnet sature la bande passante sur l'IP publique.,CYBER
L'exception est invalide dans la boucle.,TECH
Le botnet fait tomber le site sur l'IP publique.,CYBER
Le client VIP fait un scandale et il part à la concurrence.,BUSINESS
Le botnet bombarde le serveur c'est massif.,CYBER
Une attaque volumétrique fait tomber le site impact critique.,CYBER
Le pod a fait un kernel panic sur le noeud master.,INFRA
Je t'aime.,LOVE
Le conteneur est corrompu(e) sur le noeud master.,INFRA
Un flood UDP a submergé le firewall trafic sortant bloqué.,CYBER
L'acheteur demande un remboursement suite à la panne.,BUSINESS
Le service systemd doit être redémarré(e) logs inaccessibles.,INFRA
Le kubelet ne monte pas le volume après la mise à jour.,INFRA
Le pod a crashé après la mise à jour.,INFRA
Le prospect est hors de lui il faut l'appeler d'urgence.,BUSINESS
Le conteneur a fait un kernel panic erreur de config.,INFRA
Le démon est corrompu(e) sur le noeud master.,INFRA
Le conteneur renvoie une erreur OOMKilled sur le noeud master.,INFRA
Une attaque volumétrique est détecté(e) par l'anti-DDoS mitigation en cours.,CYBER
Le grand compte refuse de payer c'est inadmissible.,BUSINESS
Une attaque DDoS bombarde le serveur c'est massif.,CYBER
Le directeur refuse de payer car le service est nul.,BUSINESS
L'acheteur est très mécontent car le service est nul.,BUSINESS
Le client VIP a envoyé une mise en demeure car le service est nul.,BUSINESS
L'image Docker a crashé après la mise à jour.,INFRA
L'image Docker renvoie une erreur OOMKilled problème de ressources.,INFRA
Le pod doit être redémarré(e) problème de ressources.,INFRA
L'acheteur est très mécontent à cause du retard.,BUSINESS
L'acheteur menace de partir et il part à la concurrence.,BUSINESS
Il est nul.,GOSSIP
Le client est furieux à cause du retard.,BUSINESS
Le conteneur est corrompu(e) erreur de config.,INFRA
Le démon ne monte pas le volume vérifie le fichier yaml.,INFRA
Le client VIP demande un remboursement il faut l'appeler d'urgence.,BUSINESS
Le client VIP veut résilier son contrat à cause du retard.,BUSINESS
Le conteneur est en état CrashLoopBackOff sur le noeud master.,INFRA
Le grand compte menace de partir car le service est nul.,BUSINESS
Le directeur a envoyé une mise en demeure suite à la panne.,BUSINESS
Le service systemd a fait un kernel panic problème de ressources.,INFRA
Le client VIP demande un remboursement c'est inadmissible.,BUSINESS
Le prospect a envoyé une mise en demeure sur le dossier en cours.,BUSINESS
L'image Docker est en état CrashLoopBackOff problème de ressources.,INFRA
Le client demande un remboursement c'est inadmissible.,BUSINESS
Le noyau Linux a fait un kernel panic sur le noeud master.,INFRA
Le service systemd a crashé erreur de config.,INFRA
Une attaque volumétrique provocant un black-out c'est massif.,CYBER
Un flood SYN sature la bande passante trafic sortant bloqué.,CYBER
Le démon a crashé après la mise à jour.,INFRA
Le kubelet a fait un kernel panic logs inaccessibles.,INFRA
Un flood SYN a submergé le firewall impact critique.,CYBER
Le directeur veut résilier son contrat suite à la panne.,BUSINESS
Une attaque DDoS provocant un black-out c'est massif.,CYBER
Le client est très mécontent c'est inadmissible.,BUSINESS
Le conteneur ne démarre pas après la mise à jour.,INFRA
Un déni de service est détecté(e) par l'anti-DDoS mitigation en cours.,CYBER
Le client veut résilier son contrat c'est inadmissible.,BUSINESS
Le botnet a submergé le firewall mitigation en cours.,CYBER
Le client refuse de payer suite à la panne.,BUSINESS
Le directeur est furieux car le service est nul.,BUSINESS
Le namespace renvoie une erreur OOMKilled problème de ressources.,INFRA
Le pod a fait un kernel panic problème de ressources.,INFRA
Le directeur est hors de lui suite à la panne.,BUSINESS
Une attaque par amplification cible le load balancer depuis des IP chinoises.,CYBER
Un flood UDP bombarde le serveur trafic sortant bloqué.,CYBER
Le client a envoyé une mise en demeure suite à la panne.,BUSINESS
Un déni de service bombarde le serveur impact critique.,CYBER
Le grand compte veut résilier son contrat car le service est nul.,BUSINESS
Le directeur refuse de payer suite à la panne.,BUSINESS
Le noyau Linux ne démarre pas vérifie le fichier yaml.,INFRA
Le prospect fait un scandale il faut l'appeler d'urgence.,BUSINESS
Un flood UDP fait tomber le site impact critique.,CYBER
Le client VIP est furieux suite à la panne.,BUSINESS
Une attaque par amplification sature la bande passante trafic sortant bloqué.,CYBER
Le directeur gueule au téléphone il faut l'appeler d'urgence.,BUSINESS
Le directeur est hors de lui il faut l'appeler d'urgence.,BUSINESS
Une attaque par amplification bombarde le serveur mitigation en cours.,CYBER
Une attaque par amplification est détecté(e) par l'anti-DDoS impact critique.,CYBER
Une attaque volumétrique cible le load balancer trafic sortant bloqué.,CYBER
Le grand compte est très mécontent il faut l'appeler d'urgence.,BUSINESS
Une attaque DDoS est détecté(e) par l'anti-DDoS impact critique.,CYBER
Une attaque volumétrique sature la bande passante sur l'IP publique.,CYBER
Le namespace ne démarre pas vérifie le fichier yaml.,INFRA
Un déni de service provocant un black-out mitigation en cours.,CYBER
Le kubelet a fait un kernel panic après la mise à jour.,INFRA
Le noyau Linux ne monte pas le volume sur le noeud master.,INFRA
Le client VIP gueule au téléphone c'est inadmissible.,BUSINESS
L'acheteur a envoyé une mise en demeure c'est inadmissible.,BUSINESS
Un déni de service fait tomber le site mitigation en cours.,CYBER
Le cluster K8s est corrompu(e) erreur de config.,INFRA
Le client a envoyé une mise en demeure et il part à la concurrence.,BUSINESS
Le namespace ne démarre pas sur le noeud master.,INFRA
L'image Docker doit être redémarré(e) problème de ressources.,INFRA
Le client VIP est très mécontent sur le dossier en cours.,BUSINESS
Le service systemd est en état CrashLoopBackOff erreur de config.,INFRA
Le namespace a fait un kernel panic erreur de config.,INFRA
Le conteneur doit être redémarré(e) sur le noeud master.,INFRA
Le directeur fait un scandale car le service est nul.,BUSINESS
Le démon ne démarre pas problème de ressources.,INFRA
Le cluster K8s a fait un kernel panic sur le noeud master.,INFRA
Un déni de service provocant un black-out sur l'IP publique.,CYBER
Le pod est corrompu(e) après la mise à jour.,INFRA
Le kubelet renvoie une erreur OOMKilled erreur de config.,INFRA
Une attaque par amplification a submergé le firewall c'est massif.,CYBER
Le noyau Linux est corrompu(e) après la mise à jour.,INFRA
Le client VIP veut résilier son contrat car le service est nul.,BUSINESS
Le client VIP fait un scandale il faut l'appeler d'urgence.,BUSINESS
Le directeur est très mécontent c'est inadmissible.,BUSINESS
Le démon est corrompu(e) logs inaccessibles.,INFRA
Le client VIP demande un remboursement sur le dossier en cours.,BUSINESS
Le prospect gueule au téléphone car le service est nul.,BUSINESS
Le client veut résilier son contrat à cause du retard.,BUSINESS
Une attaque par amplification sature la bande passante sur l'IP publique.,CYBER
Le botnet est détecté(e) par l'anti-DDoS impact critique.,CYBER
Le pod est en état CrashLoopBackOff sur le noeud master.,INFRA
Le botnet sature la bande passante impact critique.,CYBER
L'image Docker a fait un kernel panic logs inaccessibles.,INFRA
Le prospect fait un scandale car le service est nul.,BUSINESS
Un déni de service fait tomber le site trafic sortant bloqué.,CYBER
Le prospect est hors de lui car le service est nul.,BUSINESS
Le client demande un remboursement et il part à la concurrence.,BUSINESS
Le botnet provocant un black-out c'est massif.,CYBER
Le démon renvoie une erreur OOMKilled sur le noeud master.,INFRA
Le kubelet ne démarre pas logs inaccessibles.,INFRA
L'acheteur a envoyé une mise en demeure suite à la panne.,BUSINESS
Le prospect demande un remboursement c'est inadmissible.,BUSINESS
Le directeur est furieux c'est inadmissible.,BUSINESS
Le prospect menace de partir à cause du retard.,BUSINESS
Le kubelet ne monte pas le volume erreur de config.,INFRA
Le client VIP refuse de payer c'est inadmissible.,BUSINESS
Le noyau Linux ne monte pas le volume après la mise à jour.,INFRA
Le trafic illégitime cible le load balancer impact critique.,CYBER
Le client refuse de payer c'est inadmissible.,BUSINESS
Une attaque DDoS cible le load balancer c'est massif.,CYBER
Le pod est en état CrashLoopBackOff logs inaccessibles.,INFRA
Le grand compte menace de partir suite à la panne.,BUSINESS
Une attaque DDoS est détecté(e) par l'anti-DDoS mitigation en cours.,CYBER
Le pod doit être redémarré(e) vérifie le fichier yaml.,INFRA
L'image Docker doit être redémarré(e) après la mise à jour.,INFRA
Un flood SYN fait tomber le site trafic sortant bloqué.,CYBER
Une attaque volumétrique fait tomber le site c'est massif.,CYBER
Le cluster K8s ne démarre pas erreur de config.,INFRA
Le directeur demande un remboursement c'est inadmissible.,BUSINESS
Le prospect gueule au téléphone c'est inadmissible.,BUSINESS
Le client VIP fait un scandale suite à la panne.,BUSINESS
Le cluster K8s renvoie une erreur OOMKilled logs inaccessibles.,INFRA
Le namespace renvoie une erreur OOMKilled vérifie le fichier yaml.,INFRA
Le prospect est très mécontent à cause du retard.,BUSINESS
Le prospect est très mécontent suite à la panne.,BUSINESS
Le démon est corrompu(e) vérifie le fichier yaml.,INFRA
Le conteneur est en état CrashLoopBackOff vérifie le fichier yaml.,INFRA
Le prospect menace de partir car le service est nul.,BUSINESS
Le prospect gueule au téléphone à cause du retard.,BUSINESS
L'acheteur est très mécontent sur le dossier en cours.,BUSINESS
Le botnet fait tomber le site mitigation en cours.,CYBER
Le client est hors de lui car le service est nul.,BUSINESS
Le kubelet est corrompu(e) erreur de config.,INFRA
Le pod ne monte pas le volume sur le noeud master.,INFRA
Le démon ne démarre pas sur le noeud master.,INFRA
Le pod renvoie une erreur OOMKilled problème de ressources.,INFRA
Un déni de service a submergé le firewall c'est massif.,CYBER
Le grand compte est furieux il faut l'appeler d'urgence.,BUSINESS
Une attaque DDoS sature la bande passante depuis des IP chinoises.,CYBER
Le client menace de partir à cause du retard.,BUSINESS
Un flood UDP est détecté(e) par l'anti-DDoS impact critique.,CYBER
Le noyau Linux est en état CrashLoopBackOff logs inaccessibles.,INFRA
Le grand compte demande un remboursement sur le dossier en cours.,BUSINESS
Le démon a fait un kernel panic erreur de config.,INFRA
Le grand compte veut résilier son contrat c'est inadmissible.,BUSINESS
L'image Docker est corrompu(e) vérifie le fichier yaml.,INFRA
Le namespace a crashé après la mise à jour.,INFRA
Une attaque par amplification sature la bande passante c'est massif.,CYBER
Le pod est en état CrashLoopBackOff problème de ressources.,INFRA
Une attaque DDoS bombarde le serveur trafic sortant bloqué.,CYBER
Le client menace de partir c'est inadmissible.,BUSINESS
Le conteneur est en état CrashLoopBackOff problème de ressources.,INFRA
Le grand compte refuse de payer car le service est nul.,BUSINESS
Une attaque DDoS provocant un black-out impact critique.,CYBER
Le service systemd est en état CrashLoopBackOff après la mise à jour.,INFRA
Une attaque volumétrique sature la bande passante trafic sortant bloqué.,CYBER
Une attaque volumétrique a submergé le firewall trafic sortant bloqué.,CYBER
Le conteneur ne démarre pas problème de ressources.,INFRA
Une attaque DDoS fait tomber le site mitigation en cours.,CYBER
Le noyau Linux a fait un kernel panic erreur de config.,INFRA
Le client VIP veut résilier son contrat suite à la panne.,BUSINESS
L'acheteur gueule au téléphone il faut l'appeler d'urgence.,BUSINESS
Le prospect demande un remboursement sur le dossier en cours.,BUSINESS
Un déni de service a submergé le firewall impact critique.,CYBER
Le pod ne monte pas le volume après la mise à jour.,INFRA
Le conteneur ne démarre pas sur le noeud master.,INFRA
