Phrase_FR,Phrase_EN,Topic
Le devis est bloqué(e) au juridique avant la fin du trimestre.,The quote is stuck at legal before quarter end.,BUSINESS
Le compilateur est null erreur 500.,The compiler is null error 500.,TECH
Le prospect est en bonne voie face à la concurrence.,The prospect is on the right track against competition.,BUSINESS
L'ambiance me met mal à l'aise de harcèlement moral.,The atmosphere makes me uncomfortable of moral harassment.,HR_COMPLAINT
La latence est plein à 90% sur le noeud principal.,The latency is 90% full on the main node.,INFRA
La grille de salaire peut être négocié(e) comparé à la concurrence.,The salary grid can be negotiated compared to competition.,HR_HIRING
Envie de retrouver ma belle.,Want to meet you my beauty.,LOVE
Le certificat ssl est bloqué(e) par le waf.,Ssl certificate is blocked by the waf.,CYBER
Le rapprochement bancaire ne s'équilibre pas dans le logiciel comptable.,The bank reconciliation does not balance in the accounting software.,ACCOUNTING
Le framework renvoie une erreur erreur 404.,The framework returns an error error 404.,TECH
Mon amour embrasse ma belle.,My love kiss my beauty.,LOVE
Tout vu merci.,Everything seen thanks.,MISC
Le pipeline va être perdu(e) face à la concurrence.,The pipeline is going to be lost against competition.,BUSINESS
Ce type est incompétent c'est une blague.,That guy is incompetent it's a joke.,GOSSIP
La clé privée est corrompu(e) sans signature connue.,The private key is corrupted without known signature.,CYBER
L'alimentation est down erreur matérielle.,The power supply is down hardware error.,INFRA
Le bilan doit être provisionné(e) pour la clôture mensuelle.,The balance sheet must be accrued for the monthly closing.,ACCOUNTING
Le cluster fait du bruit cause ralentissement.,The cluster makes noise causing slowdown.,INFRA
Le rapprochement bancaire doit être régularisé(e) dans le logiciel comptable.,The bank reconciliation must be adjusted in the accounting software.,ACCOUNTING
La variable n'est pas typé(e) à la ligne 42.,The variable is not typed at line 42.,TECH
Envie de te serrer dans mes bras avec tendresse.,Want to hold you in my arms with tenderness.,LOVE
Le nouveau se la raconte franchement c'est abusé.,The new guy shows off honestly it's too much.,GOSSIP
La clé privée a mis en quarantaine immédiatement.,The private key quarantined immediately.,CYBER
La prime de bienvenue est très compétitif dans le contrat de travail.,The signing bonus is very competitive in the employment contract.,HR_HIRING
Ma chérie câlins partout.,My darling hugs all over.,LOVE
Les prétentions salariales est de 45k comparé à la concurrence.,Salary expectations is 45k compared to competition.,HR_HIRING
Augmente le plafond de paiement sans contact.,Increase the payment limit contactless.,BANKING
La variable provoque un segfault après le merge.,The variable causes a segfault after the merge.,TECH
Le plafond le code pin sans contact.,The limit the pin code contactless.,BANKING
Le salaire fixe a été validé(e) comparé à la concurrence.,The fixed salary has been validated compared to competition.,HR_HIRING
Mon cœur te serrer dans mes bras ma belle.,My heart hold you in my arms my beauty.,LOVE
Tout noté tout de suite.,Everything noted right away.,MISC
Le niveau de rémunération est trop bas(se) si tu signes cette semaine.,Compensation level is too low if you sign this week.,HR_HIRING
Ce type fait semblant de bosser depuis son arrivée.,That guy pretends to work since arrival.,GOSSIP
Le bilan doit être provisionné(e) dans le logiciel comptable.,The balance sheet must be accrued in the accounting software.,ACCOUNTING
Le dossier m'en occupe tout de suite.,The folder handle it right away.,MISC
Augmente les frais bancaires c'est une fraude.,Increase bank fees it is a fraud.,BANKING
Une injection sql est bloqué(e) niveau critique.,Sql injection is blocked critical level.,CYBER
Les prétentions salariales sera versé(e) sur 13 mois après la période d'essai.,Salary expectations will be paid over 13 months after the probation period.,HR_HIRING
La négociation va être perdu(e) pour le marché européen.,The negotiation is going to be lost for the european market.,BUSINESS
L'api rest est asynchrone dans le constructeur.,The rest api is asynchronous in the constructor.,TECH
L'api rest renvoie une erreur pour cause de syntaxe.,The rest api returns an error due to syntax.,TECH
La rémunération brute sera versé(e) sur 13 mois après la période d'essai.,The gross remuneration will be paid over 13 months after the probation period.,HR_HIRING
Je signale met en danger l'équipe selon le règlement intérieur.,I report endangers the team according to internal rules.,HR_COMPLAINT
L'indentation ne compile pas dans le module principal.,The indentation does not compile in the main module.,TECH
Le devis arrive à échéance face à la concurrence.,The quote is expiring against competition.,BUSINESS
Ton salaire actuel a été validé(e) selon ton profil.,Your current salary has been validated depending on your profile.,HR_HIRING
Plein de battre pour toi terriblement.,Lots of beat for you terribly.,LOVE
C'est marche super.,It is works great.,MISC
L'antivirus scanne le réseau depuis une ip inconnue.,The antivirus scans the network from an unknown ip.,CYBER
Bloque le plafond de paiement avant minuit.,Block the payment limit before midnight.,BANKING
Gros bisous ma belle.,Big kisses my beauty.,LOVE
Les prétentions salariales est en dessous du marché hors avantages en nature.,Salary expectations is below market excluding benefits in kind.,HR_HIRING
Le câble réseau perd des paquets cause ralentissement.,The network cable is losing packets causing slowdown.,INFRA
Je t'envoie te serrer dans mes bras vite.,I send you hold you in my arms soon.,LOVE
Je demande constitue une faute grave selon le règlement intérieur.,I request constitutes serious misconduct according to internal rules.,HR_COMPLAINT
Le contrat hésite encore pour atteindre l'objectif.,The contract is still hesitating to hit the target.,BUSINESS
La part variable dépend de l'expérience dans le contrat de travail.,The variable part depends on experience in the employment contract.,HR_HIRING
La marge brute est signé(e) pour atteindre l'objectif.,The gross margin is signed to hit the target.,BUSINESS
Le routeur sature coupure fibre.,The router is maxing out fiber cut.,INFRA
Ce leche-bottes m'énerve et tout le monde le sait.,That bootlicker annoys me and everyone knows it.,GOSSIP
Suspends le prélèvement sepa pour motif de vol.,Suspend the sepa direct debit due to theft.,BANKING
C'est marche pas de souci.,It is works no worries.,MISC
Le niveau de rémunération inclut une voiture comparé à la concurrence.,Compensation level includes a car compared to competition.,HR_HIRING
Le certificat ssl a détecté une intrusion immédiatement.,Ssl certificate detected an intrusion immediately.,CYBER
Un payload est chiffré(e) fuite de données.,A payload is encrypted data leak.,CYBER
Le prélèvement le plafond de paiement sans contact.,The direct debit the payment limit contactless.,BANKING
Le closing hésite encore selon les termes discutés.,The closing is still hesitating according to discussed terms.,BUSINESS
L'exception échoue au build dans le module principal.,The exception fails build in the main module.,TECH
Elle est brasse du vent c'est hallucinant.,She is is full of hot air it's mind-blowing.,GOSSIP
C'est arrive pour moi.,It is am coming for me.,MISC
Mon amour pense à toi partout.,My love think of you all over.,LOVE
Je t'envoie manques mon amour.,I send you miss me my love.,LOVE
Tout reçu pour moi.,Everything received for me.,MISC
Tout vu super.,Everything seen great.,MISC
Le niveau de rémunération est trop bas(se) si tu signes cette semaine.,Compensation level is too low if you sign this week.,HR_HIRING
Je t'envoie battre pour toi terriblement.,I send you beat for you terribly.,LOVE
La mémoire ram fait du bruit il faut changer la pièce.,The ram memory makes noise part needs replacement.,INFRA
L'autre idiot ne comprend rien c'est une blague.,The other idiot understands nothing it's a joke.,GOSSIP
Le contrat arrive à échéance pour le marché européen.,The contract is expiring for the european market.,BUSINESS
Le renouvellement est signé(e) selon les termes discutés.,The renewal is signed according to discussed terms.,BUSINESS
L'actif circulant a été rejeté(e) dans le journal des achats.,The current assets was rejected in the purchase journal.,ACCOUNTING
Envie de retrouver ma belle.,Want to meet you my beauty.,LOVE
L'ambiance me met mal à l'aise immédiatement.,The atmosphere makes me uncomfortable immediately.,HR_COMPLAINT
Ce comportement une rupture conventionnelle depuis plusieurs mois.,This behavior a mutual termination for several months.,HR_COMPLAINT
Le pipeline est stratégique face à la concurrence.,The pipeline is strategic against competition.,BUSINESS
La facture fournisseur est incorrecte malgré la relance.,The supplier invoice is incorrect despite the reminder.,ACCOUNTING
L'antivirus a mis en quarantaine fuite de données.,The antivirus quarantined data leak.,CYBER
L'alimentation sature sur le noeud principal.,The power supply is maxing out on the main node.,INFRA
La boucle while ne retourne rien après le merge.,The while loop returns nothing after the merge.,TECH
Les prétentions salariales dépend de l'expérience comparé à la concurrence.,Salary expectations depends on experience compared to competition.,HR_HIRING
C'est fait super.,It is done great.,MISC
La boucle while renvoie une erreur pour cause de syntaxe.,The while loop returns an error due to syntax.,TECH
La latence fait du bruit sur le noeud principal.,The latency makes noise on the main node.,INFRA
Le harcèlement est anxiogène et j'ai contacté un avocat.,Harassment is anxiety-inducing and i contacted a lawyer.,HR_COMPLAINT
La requête http est déprécié(e) dans le constructeur.,The http request is deprecated in the constructor.,TECH
Le management porte atteinte à ma dignité au sein du bureau.,The management infringes on my dignity within the office.,HR_COMPLAINT
Le disque dur est plein à 90% problème de ping.,The hard drive is 90% full ping issue.,INFRA
Le certificat ssl signale une anomalie immédiatement.,Ssl certificate signals an anomaly immediately.,CYBER
Tout reçu super.,Everything received great.,MISC
Le harcèlement va me pousser à la démission vis-à-vis de ma sécurité.,Harassment will push me to resign regarding my safety.,HR_COMPLAINT
Le cpu est down coupure fibre.,The cpu is down fiber cut.,INFRA
L'ambiance ne respecte pas le droit au sein du bureau.,The atmosphere does not respect the law within the office.,HR_COMPLAINT
